claim_id,official_parent,short_label,point_estimate,pooled_run_mean,median_stratum,sign_consistency,n_strata,n_seed_effects,seeds,hier_ci_low,hier_ci_high,seed_ci_low,seed_ci_high,ci_low,ci_high,target_verdict,cross_design_status,identifiable_nondefault_levels
E1a,h1_persona_bottleneck,demographic exceeds generic diversity,0.08395057962355583,0.08395057962355584,0.0896420466470436,1.0,15,120,7001;7002;7003;7004;7005;7006;7007;7008,0.05119441285260016,0.1167435868916685,0.07895918205643877,0.08984795186978821,0.05119441285260016,0.1167435868916685,supported,not_identifiable,0
E1b,h1_persona_bottleneck,full biography exceeds demographic diversity,0.0044110238071165915,0.0044110238071165915,0.0059405769793132585,0.8,15,120,7001;7002;7003;7004;7005;7006;7007;7008,0.0019271297686487474,0.006703072793306954,0.003786585229687661,0.005001974661207342,0.0019271297686487474,0.006703072793306954,supported,not_identifiable,0
E1c,h1_persona_bottleneck,sociopsychological exceeds full-biography diversity,-0.0124179699361315,-0.0124179699361315,-0.013614094665804141,0.0,15,120,7001;7002;7003;7004;7005;7006;7007;7008,-0.01511427693155283,-0.009654451975122519,-0.01332615119455679,-0.011560548304466343,-0.01511427693155283,-0.009654451975122519,contradicted,not_identifiable,0
E3a,h3_model_monoculture,4B diversity is at least 9B diversity,-0.006004541305918966,-0.006004541305918965,0.013629492438064272,0.75,12,96,7001;7002;7003;7004;7005;7006;7007;7008,-0.026915561787323614,0.013685636700559136,-0.00941592315798943,-0.0029453879821028754,-0.026915561787323614,0.013685636700559136,mixed_or_inconclusive,not_identifiable,0
E3b,h3_model_monoculture,9B diversity is at least 27B diversity,-0.026810423982162292,-0.026810423982162292,-0.007430539931935057,0.0,12,96,7001;7002;7003;7004;7005;7006;7007;7008,-0.047705255135657855,-0.006957336387166984,-0.029462762433241693,-0.02439510430283585,-0.047705255135657855,-0.006957336387166984,contradicted,not_identifiable,0
